time,open,high,low,close,EMA,EMA,EMA,EMA
2023-03-23,747,1865,747,1709,1683.5260745713372,1795.4143914475344,1731.2103528186549,1690.6703939946735
2023-03-24,1466,2062,1339,1342,1680.1278051726174,1752.2320684525312,1715.9472017277271,1683.7660297571551
2023-03-27,800,1438,800,1258,1675.9275285042331,1705.1623476475281,1697.988487934483,1675.3350192669145
2023-03-28,1629,1954,1349,1857,1677.7292446385193,1719.6230764430015,1704.2242335056796,1678.9323456180648
2023-03-29,660,1203,660,1022,1671.2045755376384,1653.18278344843,1677.470341995653,1665.9237843186972
2023-03-30,683,1699,683,1592,1670.4164703084082,1647.3558516914366,1674.1185638781762,1664.4599470054557
2023-03-31,787,1003,778,874,1662.4919283152897,1573.7029134351092,1642.7413652947184,1648.8072747875258
2023-04-03,1465,2082,1397,1750,1663.3626553967297,1590.4931121555749,1646.947586263553,1650.8110911283668
2023-04-04,1929,2412,1929,2331,1670.0058130544737,1661.0175776645676,1673.7731711159627,1664.2801784327555
2023-04-05,1812,2324,1812,2205,1675.3291382977127,1712.8254274107992,1694.6055957780818,1674.9875016321068
2023-04-06,1514,1624,1188,1308,1671.674121996243,1674.2706248002469,1679.4445920220785,1667.720422391867
2023-04-10,1928,1928,1277,1277,1667.747016304738,1636.4353272002234,1663.6624511584675,1659.9833843247013
2023-04-11,888,1269,863,1263,1663.7196828091685,1600.8700579430592,1647.950198171861,1652.1223272093607
2023-04-12,1204,2105,1204,2100,1668.0607804926594,1648.4062429008632,1665.6776413808077,1660.9911920170962
2023-04-13,1204,2105,861,861,1660.0303249653693,1573.4151721484,1634.1216554443054,1645.1497822741833
2023-04-14,1376,2304,1104,2146,1664.8658441199427,1627.947060515219,1654.195316015117,1655.0676083677638
2023-04-17,1237,1373,1090,1112,1659.3646914421324,1578.8092452280553,1632.9327546027594,1644.3137943406794
2023-04-18,1414,2057,1414,1929,1662.047629835743,1612.160745682526,1644.5432348144159,1649.9511449477945
2023-04-19,1895,1931,1483,1578,1661.2113350115067,1608.9073413318094,1641.9336961942427,1648.5263698003134
2023-04-20,1959,2180,1711,2075,1665.328635160646,1653.2971183478276,1658.9166885003508,1656.9713921805053
2023-04-21,1437,1875,1437,1634,1665.0169074476046,1651.4592975527964,1657.9395634611215,1656.516513127426
2023-04-24,1613,2148,1379,2019,1668.5391272739967,1686.4631739763397,1672.0987962665677,1663.6944039565858
2023-04-25,1927,2569,1927,2560,1677.4093847140564,1769.6571574071645,1706.9184513149376,1681.4430296208118
2023-04-26,1445,2003,1445,1919,1679.8132714333194,1783.8802852731487,1715.2353747927832,1686.147128044162
2023-04-27,906,1496,906,1100,1674.0439851504009,1718.748829532849,1691.108497349929,1674.5402542215052
2023-04-28,1503,1503,951,1127,1668.600761417561,1662.3917981487682,1668.986595493069,1663.697872949792
2023-05-01,1472,1671,1149,1636,1668.2763757318141,1659.8782935631712,1667.6930035129487,1663.149400218113
2023-05-02,2364,2535,2306,2328,1674.840789903637,1723.5089322714405,1693.5873955320487,1676.3147586296354
2023-05-03,858,1592,858,1592,1674.016503436934,1710.9842720551128,1689.6035760994193,1674.6451594488506
2023-05-04,1638,2091,1638,1907,1676.3347471838301,1729.6524366212925,1698.1289260563049,1679.2462454003585
2023-05-05,601,853,601,790,1667.5154959680706,1640.1617283716455,1662.5160269952733,1661.637408857777
2023-05-08,1234,1812,1234,1644,1667.2815109335625,1640.5272780505363,1661.7899082895763,1661.288153236831
2023-05-09,1897,2120,1706,1771,1668.3135357003928,1652.9532515695328,1666.0726569841027,1663.4606650539235
2023-05-10,657,1667,657,1355,1665.1959880814834,1624.5767514200534,1653.873729259236,1657.3525330726577
2023-05-11,1883,2164,1883,2050,1669.0248837224638,1665.09325128481,1669.4080928176973,1665.1277304375556
2023-05-12,1115,2143,1115,1865,1670.974884879454,1684.1319892576853,1677.0783636875915,1669.0855971615645
2023-05-15,1190,1222,950,1092,1665.2139407513002,1627.738466471239,1654.1341141312153,1657.6581595940088
2023-05-16,1844,2257,1844,2249,1671.0227572612375,1686.9062315692163,1677.462188086854,1669.3678990079889
2023-05-17,982,1411,852,855,1662.9031278357527,1607.6770666578623,1645.208768946193,1653.2418019979298
2023-05-18,1578,1807,1358,1431,1660.5956340264418,1590.8506793571134,1636.8084250659501,1648.8409742355946
2023-05-19,792,1728,792,1664,1660.6295083147359,1597.8172813231026,1637.8747613378737,1649.1411529636025
2023-05-22,1034,1237,986,1123,1655.2799609683207,1552.5965878637596,1617.6835942265845,1638.7225162712539
2023-05-23,1427,1748,1047,1745,1656.1726976751036,1570.9207223529254,1622.676394452993,1640.827020899546
2023-05-24,1902,2384,1902,2249,1662.0714768027144,1635.4997011764563,1647.2381044744443,1652.8700501886638
2023-05-25,1738,2362,1738,2288,1668.29962131214,1697.6425867786986,1672.3660219460346,1665.446880877997
2023-05-26,1118,1285,1027,1140,1663.042908662268,1644.5337689902512,1651.4889230461902,1655.0419921477396
2023-05-30,907,1912,907,1804,1664.4454667850316,1659.7210290864177,1657.4697495933983,1657.9916556695666
2023-05-31,1456,2177,1456,1839,1666.1823278120462,1676.7952167924732,1664.5885829426768,1661.5759793196742
2023-06-01,1422,1653,955,1114,1660.6879762915282,1623.1956723360472,1642.9968738076698,1650.7328906202747
2023-06-02,565,984,565,750,1651.62640438813,1540.0341797326141,1607.9773885603101,1632.896595756507
2023-06-05,1756,1937,1685,1920,1654.2967884240688,1576.2214007104603,1620.2135694010824,1638.5818116821206
2023-06-06,1506,1506,780,835,1646.144581574078,1505.628886357083,1589.4208804049615,1622.6693005597024
2023-06-07,769,1324,769,1270,1642.401849419112,1483.188040037361,1576.8945713694727,1615.6857500535696
2023-06-08,1447,1878,1447,1699,1642.9650150965338,1503.7415600338027,1581.683019551062,1617.3355371812218
2023-06-09,1327,2130,1327,2125,1647.7613831055235,1562.909030506774,1602.9895678039616,1627.3882988211976
2023-06-12,1142,1362,912,1286,1644.1617673532296,1536.5367418870812,1590.558604360669,1620.6281344881047
2023-06-13,800,1086,800,1083,1638.5780681755855,1493.342766469264,1570.654345366133,1609.982032815073
2023-06-14,1080,2145,1080,2128,1643.4479381439876,1553.7863125198103,1592.511037704716,1620.2398143434873
2023-06-15,1344,1447,1072,1127,1638.3091526898186,1513.139997041733,1574.2557028927663,1610.4726893069826
2023-06-16,976,2080,976,1921,1641.121996941661,1551.9838068472823,1587.8535184655989,1616.62174496427
2023-06-20,1827,2174,1827,1991,1644.6033701064207,1593.794872861827,1603.6631844081244,1624.0351757570568
2023-06-21,1845,2113,1656,1934,1647.4829385630733,1626.1953611607005,1616.617569333296,1630.1730930687982
