time,open,high,low,close,EMA,EMA,EMA,EMA,Volume,Volume MA
2023-11-17,0.766854,0.772038,0.691476,0.748178,0.9211170586922932,0.9263426554204988,0.9628113214257904,0.9466513059042573,,
2023-11-20,0.63208,0.952,0.63208,0.826079,0.9201714063669968,0.9167937358566417,0.9574492696051712,0.9442637354903116,,
2023-11-21,0.700422,1.187418,0.669461,1.126622,0.9222256411295142,0.936777380060771,0.9640834943265371,0.9478747902330777,,
2023-11-22,0.660734,0.875914,0.640309,0.864089,0.9216471670884245,0.9298546771978404,0.9601621416078493,0.946215665674007,,
2023-11-24,0.790532,1.060674,0.711059,0.985433,0.9222818519930174,0.9351478507980461,0.9611531556624434,0.9469922465517494,,
2023-11-27,0.925152,1.014135,0.792342,0.992188,0.9229774355552759,0.9405802459601369,0.9623702083815633,0.9478872119665662,,
2023-11-28,0.805936,0.892583,0.726523,0.859115,0.9223419884353229,0.9328216511067905,0.9583209845234628,0.9461293463830699,,
2023-11-29,0.509042,0.665815,0.509042,0.616596,0.9192997397941755,0.9027049224299533,0.944920004738229,0.9396039335834051,,
2023-11-30,0.818109,0.833257,0.702579,0.827721,0.9183885085524424,0.8955635964842434,0.9403239653367298,0.9373884299480901,,
2023-12-01,0.646735,0.812753,0.608173,0.741954,0.9166329413031643,0.8809341111047917,0.9325447510097992,0.9335184412362467,,
2023-12-04,0.703378,0.703378,0.577183,0.683498,0.9143131906434313,0.8621306719519544,0.9227782117545129,0.9285675414097864,,
2023-12-05,0.562738,0.737952,0.545534,0.737952,0.9125583529255862,0.8503041317660539,0.9155301250190419,0.924792976233355,,
2023-12-06,0.668351,0.743587,0.602274,0.743556,0.9108767374735903,0.8401376430264297,0.9087860416849618,0.9212041252188331,,
2023-12-07,0.672346,0.802274,0.671874,0.757872,0.9093543022748481,0.8323028198810555,0.9028678439718261,0.9179698257095493,,
2023-12-08,0.598689,0.768675,0.598689,0.690469,0.9071763390681332,0.8187948370352407,0.8945384775415584,0.9134648588638157,,
2023-12-11,0.915361,0.923003,0.756902,0.804281,0.9061525048485498,0.8174125668414083,0.89099896861836,0.911302802252651,,
2023-12-12,0.711692,0.78491,0.653669,0.694689,0.9040483903724449,0.8057246080946074,0.8833005384764636,0.9070134200298262,,
2023-12-13,0.577946,1.115372,0.546896,1.096796,0.9059662770354057,0.8334456930379782,0.8916729095166023,0.9107714909203247,,
2023-12-14,0.479411,0.661165,0.465567,0.653038,0.9034495777614215,0.8162640079867423,0.8823146777708532,0.9056678574367539,,
2023-12-15,0.574755,0.692173,0.567165,0.630386,0.9007325272364323,0.7985613405594335,0.8724351217798393,0.9002167315469172,,
2023-12-18,0.571317,0.785395,0.571317,0.785395,0.8995848901495026,0.797307403363297,0.8690217836708259,0.8979430338925227,,
2023-12-19,0.717419,0.829637,0.677237,0.747715,0.8980737469639354,0.7925843173286973,0.8642646548994211,0.8949682213401955,,
2023-12-20,0.556548,0.766131,0.547882,0.766131,0.8967608838100654,0.7900649537735832,0.8604162762759143,0.892416989234449,,
2023-12-21,0.69652,0.791335,0.679611,0.783009,0.8956290242696667,0.7893929581760991,0.8573806968141138,0.8902504943981233,,
2023-12-22,0.524316,0.672199,0.523589,0.672199,0.8934058399485755,0.7782316288259944,0.8501186694880701,0.8859326430239031,,
2023-12-26,0.503005,0.712157,0.503005,0.712157,0.891602368904311,0.7719388070330425,0.8447084079395184,0.8824915411818456,,
2023-12-27,0.332588,1.125565,0.332588,1.072997,0.8934072906067556,0.8006110158870384,0.8536609017458118,0.8862639265049773,,
2023-12-28,0.590901,0.858318,0.556089,0.775814,0.8922372081131561,0.7982493953263681,0.8506080820695054,0.884076799247453,,
2023-12-29,0.607461,0.818374,0.527428,0.800019,0.8913196140025774,0.7984179291048092,0.8486241964981522,0.8824122883712657,,
2024-01-02,0.760786,0.82239,0.698056,0.820792,0.8906178466990692,0.8005487929995894,0.8475327378119502,0.8811920846411416,,
2024-01-03,1.361601,1.361601,0.867081,0.924794,0.8909579079259441,0.8123816698567713,0.8505625912310893,0.8820554889056734,,
2024-01-04,0.746074,0.811718,0.70894,0.811696,0.8901692322251884,0.8123163679656502,0.8490384111828113,0.8806622316996204,,
2024-01-05,0.947186,2.100629,0.817589,1.127218,0.8925279264319029,0.8423069995879693,0.8599474146658383,0.8855445241412121,,
2024-01-08,0.678253,0.802552,0.58707,0.802353,0.8916306634823318,0.8385018567700675,0.8576888101691388,0.8838971672275248,,
2024-01-09,0.8281,1.08417,0.756669,0.766685,0.8903874230496718,0.8316621561252991,0.8541200332997608,0.8815761342131183,,
2024-01-10,0.540328,1.692944,0.538733,1.670919,0.8981539064024113,0.9115913793514612,0.8861513653272212,0.8972066860108784,,
2024-01-11,0.660608,0.962742,0.654237,0.94705,0.8986404346969147,0.9149683908417982,0.8885395470790949,0.8981936823274946,,
2024-01-12,0.89157,1.042512,0.880758,1.011196,0.8997603905705772,0.9241329250473412,0.8933496040563853,0.900431351984376,,
2024-01-16,1.18704,1.18704,0.856747,1.016033,0.9009173319579347,0.9328853131380707,0.8981607176228016,0.9027204935292398,,
2024-01-17,1.184456,1.184456,0.85615,0.889118,0.900799925669796,0.9287169976011116,0.8978061012454368,0.9024511372217301,,
2024-01-18,0.642879,0.814686,0.642879,0.758917,0.8993881552651215,0.9125455692581486,0.8923594698240471,0.8996088770787255,,
2024-01-19,0.675755,0.769096,0.597409,0.731944,0.8977220442674586,0.8953454198049916,0.8860686670858492,0.8962887805029092,,
2024-01-22,0.808274,0.812725,0.707614,0.713723,0.8958912080060909,0.8780480464902305,0.8793100134746394,0.8926736165325545,,
2024-01-23,0.500483,1.673518,0.500483,0.921669,0.8961477034488163,0.8822024230149704,0.8809711502011242,0.8932477825418108,,
2024-01-24,0.603246,0.775228,0.590346,0.769625,0.8948887710761912,0.8714807636802113,0.8766046345069625,0.8907998066498938,,
2024-01-25,0.685834,0.787521,0.614599,0.785894,0.8938042459908561,0.863329643329715,0.8730473547223757,0.8887224639439553,,
2024-01-26,0.623834,0.789747,0.623834,0.789747,0.89276885050836,0.8563217725364087,0.8697806741450277,0.8867625537668472,,
2024-01-29,0.642758,0.786809,0.6392,0.756885,0.891416772393849,0.8468516037234174,0.865353392806007,0.8841907210189889,,
2024-01-30,0.524921,0.726335,0.522356,0.716231,0.8896736303799798,0.834411546225949,0.8595054558332224,0.880864785949306,,
2024-01-31,0.753289,0.782512,0.647012,0.771293,0.888495713659781,0.828400256109192,0.8560461438397626,0.8786950476136761,,
2024-02-01,0.924795,0.94884,0.851051,0.878134,0.8883926120313255,0.8331368031464118,0.856912334277419,0.8786839377599399,,
2024-02-02,0.713639,0.957521,0.711617,0.926482,0.888771610916586,0.8420268218943726,0.8596405564626183,0.8796304340419213,,
2024-02-05,0.753438,0.83429,0.720866,0.779289,0.8876822317034856,0.8360517912377657,0.8564895150327116,0.8776434749519822,,
2024-02-06,0.629704,0.698378,0.621243,0.69531,0.8857680801442469,0.8226478111198833,0.8501687497373112,0.8740329110915469,,
2024-02-07,0.650758,0.922263,0.650758,0.914919,0.8860581390482842,0.8314355433941801,0.8527079752378087,0.8748425366144865,,
2024-02-08,0.646712,0.725113,0.620413,0.724455,0.884450147614968,0.821246920213782,0.8476784467971104,0.8718645655924174,,
2024-02-09,0.537364,0.655891,0.53382,0.655891,0.8821759272406897,0.805498737336279,0.8401573704521257,0.8675878613232606,,
2024-02-12,0.60484,1.770704,0.585872,0.985568,0.8832047040840659,0.8226481909233,0.8458597480814541,0.869924101693097,,
2024-02-13,1.019597,1.019597,0.814451,0.893952,0.8833116423518862,0.8294390298829857,0.8477457187449265,0.8703999016595703,,
2024-02-14,0.639753,0.838262,0.621204,0.77337,0.8822176956618176,0.8240991222750823,0.8448290238921843,0.8684785174682916,,
2024-02-15,0.5754,1.336686,0.570263,0.849834,0.8818954698343369,0.8265500630107887,0.8450252974650398,0.8681093191025829,,
2024-02-16,0.71806,0.811346,0.716248,0.757453,0.8806572363036469,0.8199693903430946,0.8415910897213128,0.8659181048629279,,
2024-02-20,0.841804,0.870007,0.787273,0.821132,0.8800649453951529,0.8200801150723237,0.8407887724773397,0.8650312513012858,,
2024-02-21,0.934022,0.934022,0.750357,0.877949,0.8800438912121166,0.8255914374463881,0.8422460363017578,0.8652870483052207,,
2024-02-22,0.746935,0.833681,0.734958,0.824946,0.8794956534886129,0.8255299672133988,0.8415676035056104,0.8644882156655134,,
2024-02-23,0.61887,0.766008,0.614198,0.766008,0.8783664231056416,0.8198612084311703,0.8386044817995081,0.8625381123850081,,
2024-02-26,0.576888,0.874223,0.576888,0.874223,0.8783251950150383,0.8250385219139159,0.8400012864348215,0.8627694962981762,,
2024-02-27,0.672062,0.798253,0.655525,0.764586,0.8771934617313065,0.8192811388744954,0.8370438242216913,0.8608252686487073,,
2024-02-28,0.633818,0.690812,0.475186,0.647633,0.8749092780324875,0.8029336970769244,0.8296159487620172,0.8566036395665547,,
2024-02-29,0.785818,0.801794,0.724961,0.752038,0.8736866782510697,0.798086487831503,0.8265736762615459,0.8545330328424645,,
2024-03-01,0.656011,0.882004,0.579456,0.873389,0.8736837162784222,0.8052581556570741,0.8284095713101127,0.8549064183307326,,
2024-03-04,0.694805,0.744609,0.642752,0.703329,0.8719886444746568,0.7955506170230671,0.8235044508665789,0.8519048852944804,,
2024-03-05,0.8077,0.884201,0.79357,0.870844,0.8719772549773965,0.8027214154018226,0.8253609037737718,0.8522799172688471,,
2024-03-06,0.574449,0.981324,0.572928,0.973785,0.8729902673656812,0.8190131853635538,0.8311814565669572,0.8546859585110481,,
2024-03-07,0.687384,0.781267,0.627043,0.781267,0.8720775980386595,0.8154183105670249,0.8292240268976647,0.8532321177484531,,
2024-03-08,0.598082,0.721999,0.571445,0.721999,0.8705842786551903,0.8065212333701653,0.82501912388207,0.8506334421494738,,
2024-03-11,0.753497,0.905738,0.728907,0.831099,0.8701913903103625,0.8088619730491973,0.8252575503964986,0.8502466215128506,,
2024-03-12,0.989348,1.148917,0.89727,0.935457,0.8708407993620008,0.820918642282607,0.8295790974397732,0.8519339557403188,,
2024-03-13,0.697215,0.740381,0.637065,0.708354,0.869224015288747,0.810198200160454,0.8248251720499782,0.8490907882999165,,
2024-03-14,0.604763,0.780874,0.604763,0.780874,0.8683449106590083,0.8074054191927916,0.8231015966754692,0.847739960808829,,
2024-03-15,0.852459,0.852459,0.74443,0.759226,0.8672591503539435,0.8028169030791924,0.820596671315647,0.8459872091096442,,
2024-03-18,0.772576,0.806045,0.732926,0.801731,0.8666071289573869,0.802713483738317,0.8198568410679745,0.8451108485332156,,
2024-03-19,0.7933,0.895949,0.779953,0.895901,0.8668986102612934,0.8115884852870486,0.8228389649476618,0.8461165941068153,,
2024-03-20,0.659835,0.920418,0.612849,0.91395,0.8673667832935194,0.8213372009739964,0.8264119467144202,0.8474598298670764,,
2024-03-21,0.750752,0.866696,0.742043,0.866696,0.8673601088328873,0.8256570865955206,0.8279917135099332,0.8478407441271343,,
2024-03-22,0.73473,1.827259,0.721338,1.256257,0.8712297296405203,0.866666602157852,0.8447864306271907,0.8559281947384781,,
2024-03-25,0.687704,0.861601,0.687704,0.861601,0.8711339213853907,0.8661841638571042,0.8454458255045558,0.8560405275159341,,
2024-03-26,0.633174,0.766926,0.618352,0.766926,0.8700970266452376,0.8567310053945228,0.8423666166612399,0.8542758834067077,,
2024-03-27,0.607818,0.843568,0.607818,0.819068,0.8695892751363298,0.8531440524998064,0.8414529454196227,0.8535786975966738,,
2024-03-28,0.841651,1.678966,0.786107,1.328511,0.8741556604583564,0.8984170951188725,0.8605532612855198,0.8629832976442644,,
2024-04-01,0.659049,0.825762,0.659049,0.774819,0.8731672359761836,0.8866458479646941,0.85719113339197,0.8612374699681403,,
2024-04-02,0.814371,0.819451,0.712085,0.728235,0.8717251241754256,0.8715591005394852,0.8521340301216966,0.8586037576915435,,
2024-04-03,0.743181,0.886289,0.686995,0.879726,0.8718047348801478,0.8723369004881056,0.8532160681561399,0.8590220199154733,,
2024-04-04,0.629545,0.880188,0.610644,0.880184,0.8718881106524846,0.8730842432987622,0.8542736341108011,0.859441069026058,,
2024-04-05,0.655015,0.945634,0.655015,0.943134,0.8725970249743504,0.8797556486988801,0.8577583543417501,0.8610983547879182,,
2024-04-08,0.706883,0.841344,0.705052,0.82882,0.8721614326860484,0.874904634537082,0.8566235169165834,0.8604591794455831,,
2024-04-09,0.730582,0.837875,0.646013,0.837875,0.8718202741518588,0.8713780026764075,0.8558882809590703,0.8600119679714132,,
2024-04-10,0.862686,0.969661,0.841406,0.96001,0.8726977838617905,0.8798191452786545,0.859971485627342,0.8619921270214842,,
2024-04-11,0.646626,0.837978,0.642125,0.831285,0.8722857163606782,0.8751968457283065,0.858846525406662,0.8613840651002667,,
2024-04-12,0.670185,0.800623,0.646517,0.800599,0.8715724157003729,0.8680922889922773,0.8565623087240477,0.8601804004448158,,
2024-04-15,0.700661,0.87669,0.698162,0.87669,0.8716233369371851,0.8689111186120604,0.8573516299505556,0.8605073232082848,,
2024-04-16,0.272034,0.714008,0.272034,0.714008,0.8700550251268648,0.854158440649007,0.8517303111289651,0.857606346511091,,
2024-04-17,0.662532,1.448829,0.662532,1.448142,0.8758071343295826,0.9107283034443397,0.8751190048101822,0.8693001218277031,,
2024-04-18,0.877914,0.886141,0.785542,0.875104,0.8758001379680942,0.9073355126401169,0.8751184163862535,0.8694150501083426,,
2024-04-19,0.885486,0.923979,0.720412,0.923979,0.8762795296301032,0.9089206066743915,0.8770345177044396,0.870495524363623,,
2024-04-22,0.845034,0.845034,0.728222,0.810782,0.8756278129173659,0.8995740727054018,0.8744363797552459,0.8693130783366205,,
2024-04-23,0.635671,0.856209,0.635671,0.852919,0.8754018545798797,0.8951307324477444,0.8735925609413147,0.8689884431220339,,
2024-04-24,0.837899,0.859243,0.774413,0.836287,0.8750126520467466,0.8895265674527212,0.8721295977671455,0.8683408897928847,,
2024-04-25,0.917428,0.917428,0.809524,0.83232,0.8745878495388187,0.8840783229334144,0.8705684370703947,0.8676276048464909,,
2024-04-26,0.703576,0.801443,0.669888,0.774971,0.8735966371055967,0.8736871493207082,0.8668195179695949,0.8657928205921049,,
2024-04-29,0.673316,0.824635,0.673316,0.747314,0.8723400934528046,0.8616516112901645,0.8621330270688264,0.8634467053328554,,
2024-04-30,0.701415,0.815688,0.701415,0.78613,0.8714822815776523,0.8544590768815774,0.8591525162033823,0.8619156814648781,,
2024-05-01,0.755609,0.979717,0.731258,0.978019,0.8725423484276259,0.8662266886071415,0.8638139469405045,0.864214757079435,,
2024-05-02,0.652135,0.95107,0.644941,0.853636,0.8723542255576993,0.8650275754064614,0.863414811766367,0.8640052767412283,,
2024-05-03,0.656186,0.781608,0.584396,0.771409,0.8713497954526476,0.8561115206058459,0.8598067407167056,0.8621716871027881,,
2024-05-06,0.574485,3.246711,0.574485,1.373568,0.8763469915177954,0.9053930900719558,0.8799542410807564,0.8722983467641191,,
2024-05-07,0.672349,0.838781,0.672349,0.835685,0.8759423945872701,0.8987542243508171,0.8782181924109228,0.8715733299965128,,
2024-05-08,0.857052,0.860399,0.785496,0.824824,0.8754337538451082,0.8917132506031202,0.8761243025124552,0.8706476006896512,,
2024-05-09,0.789218,0.853631,0.635034,0.754756,0.8742329801750076,0.8786697029266326,0.871364761237457,0.868352717507678,,
2024-05-10,0.624024,0.78721,0.611031,0.777643,0.873271885844908,0.8690481121717152,0.8676893980516743,0.8665564854778229,,
2024-05-13,0.715248,1.057596,0.606744,0.793705,0.8724801755379935,0.8618725776791709,0.8647880491084714,0.8651138818049947,,
2024-05-14,0.440945,0.694718,0.440945,0.693667,0.870700939960501,0.8458529988525832,0.8580774197316686,0.8617188940464799,,
2024-05-15,0.744577,1.27163,0.669092,0.839323,0.8703887216524363,0.8452310941999562,0.857341952291211,0.8612754109960546,,
2024-05-16,0.553954,0.698908,0.540196,0.658535,0.8682807244220638,0.8274505137999604,0.8495456012209675,0.8572607493921723,,
2024-05-17,0.628089,0.683451,0.61021,0.656795,0.8661763888556752,0.8111976077237737,0.8419867541142628,0.8532911305923273,,
2024-05-20,0.574826,1.253295,0.56057,0.940112,0.8669120665785043,0.8234751688929381,0.845834802972527,0.8550103557291129,,
2024-05-21,0.602083,0.700723,0.586743,0.691038,0.8651620758662804,0.8108621051888488,0.8397643401108593,0.8517633783879424,,
2024-05-22,0.601997,0.692949,0.596867,0.692949,0.8634485129223373,0.7996322856470537,0.8340068757927864,0.8486185392119435,,
2024-05-23,0.697949,0.86295,0.671074,0.859881,0.863413015281319,0.8053702584425724,0.8350215473303242,0.8488415582374496,,
2024-05-24,0.774275,0.880387,0.749088,0.880387,0.8635819106516541,0.8125147100194703,0.8368005846899194,0.8494662204505694,,
2024-05-28,0.573749,0.747396,0.573749,0.745721,0.8624091652720357,0.8061534043033303,0.8332288362707069,0.847411859649568,,
2024-05-29,0.711165,0.824035,0.648466,0.824035,0.8620273327817667,0.8078564134172989,0.8328682936718557,0.8469489515376953,,
2024-05-30,0.64047,0.958279,0.604932,0.942461,0.862827667778963,0.8206758978537466,0.8371660468611947,0.8488402792300183,,
2024-05-31,0.745384,0.846196,0.729686,0.811749,0.8623194223284261,0.8198257171057708,0.8361692999254615,0.8481057984531862,,
2024-06-03,0.680222,0.796387,0.66479,0.773579,0.8614364330515263,0.8154212678576022,0.8337147783597572,0.8466300202659944,,
2024-06-04,0.664146,0.744687,0.632595,0.72463,0.8600751750112126,0.8067744804425925,0.8294369439142765,0.8442141782805292,,
2024-06-05,0.867846,0.867846,0.767121,0.838052,0.8598560389414492,0.8097532918290122,0.8297747892509715,0.8440921549482415,,
2024-06-06,4.447502,4.447502,1.040623,1.043162,0.8616799788524796,0.8319826926072016,0.8381429151626981,0.8480341320779793,,
2024-06-07,0.688508,0.720743,0.65476,0.717795,0.8602482875206141,0.8211076742636586,0.8334233890778864,0.8454551393635639,,
2024-06-10,0.970267,0.970267,0.742188,0.779256,0.8594423941124488,0.8171218005242625,0.8312991777414986,0.8441442653167606,,
2024-06-11,0.646248,0.732232,0.646248,0.700466,0.8578605394446632,0.8060117242838566,0.8261684648888908,0.8412991511520722,,
2024-06-12,0.582526,0.683287,0.571026,0.677569,0.8560665937785472,0.7937790838758703,0.8203410348932481,0.8380569699411401,,
2024-06-13,0.658831,1.016084,0.650581,0.990747,0.8574066973230393,0.8125379330305493,0.8270236217601795,0.8410805348928007,,
2024-06-14,0.782113,1.037778,0.715548,0.86892,0.8575212575486807,0.8179076536943065,0.8286666169852706,0.8416318114295769,,
2024-06-17,0.782113,1.037778,0.648746,0.775916,0.856709264936256,0.813908448580563,0.8265979653387894,0.8403305082329516,,
2024-06-18,0.53851,0.659143,0.535926,0.653796,0.8546902274742036,0.7986596439538427,0.8198214176784447,0.8366367555946753,,
2024-06-20,0.511369,0.747212,0.511369,0.747212,0.8536207923749578,0.793759868339191,0.816973989534192,0.8348659683551768,,
2024-06-21,0.637406,0.711638,0.63257,0.687383,0.8519666849881423,0.7836287380211728,0.8118919899446159,0.8319455135362624,,
2024-06-24,0.755583,0.767483,0.66465,0.767483,0.8511260513066683,0.782091048685823,0.8101504609271799,0.8306690281197028,,
2024-06-25,0.625014,0.825003,0.606211,0.741046,0.8500307274130696,0.7781819964300304,0.8074404820672905,0.8288943146915898,,
2024-06-26,0.556907,0.616572,0.501273,0.616572,0.8477077550009993,0.7627905681985989,0.7999554435548477,0.8246899124204692,,
2024-06-27,0.508957,0.770646,0.508957,0.763265,0.8468675285830789,0.7628357521796847,0.7985166026311282,0.823473577521054,,
2024-06-28,0.441968,0.847735,0.441968,0.792228,0.8463238516817547,0.7656350138768576,0.7982699907632409,0.8228548532137064,,
2024-07-01,0.695413,0.735974,0.634139,0.727364,0.8451401715655183,0.761990155412395,0.7954893636744863,0.8209639452292766,,
2024-07-02,0.616887,0.80033,0.602379,0.783795,0.8445297718484485,0.7640668072778812,0.7950307611774476,0.8202279265118652,,
2024-07-03,0.497463,0.627327,0.497463,0.627327,0.8423685502380162,0.7510439684895116,0.7884541430920575,0.8164081061848976,,
2024-07-05,0.56459,0.655299,0.56459,0.640655,0.8403614502356478,0.7405307333952724,0.7826580982649181,0.8129278466564838,,
2024-07-08,0.503193,0.697833,0.49867,0.669983,0.838666142273104,0.7338119016433418,0.7782394669604115,0.8100972556335831,,
2024-07-09,0.569944,0.677191,0.558132,0.655064,0.8368392552853119,0.726312101486833,0.7734090564913757,0.8070272901754924,,
2024-07-10,0.512168,0.645525,0.487081,0.645525,0.8349356308546123,0.7186180918214203,0.7683939954524982,0.8038292250235024,,
2024-07-11,0.619237,0.728098,0.585093,0.723152,0.8338233559207355,0.7190498926003327,0.7666197995524002,0.8022316562111558,,
2024-07-12,0.506457,0.745164,0.506457,0.666246,0.8321559195434148,0.71402095044792,0.7626835721189728,0.7995388709396477,,
2024-07-15,0.42236,0.836242,0.42236,0.761581,0.8314536815380077,0.7185504789766896,0.7626403339966601,0.7987872299309418,,
2024-07-16,0.464023,0.635302,0.44859,0.63061,0.8294552369455898,0.7101751952646239,0.7574626738399283,0.7954569877540915,,
2024-07-17,0.552241,0.687321,0.552241,0.687321,0.8280409659312058,0.7079986052394216,0.7547120199638526,0.7933156810658917,,
2024-07-18,0.597131,0.718571,0.58126,0.716072,0.8269268468672137,0.7087674999785243,0.7531967250633094,0.7917861032230027,,
2024-07-19,0.660408,0.715187,0.642341,0.705912,0.8257227190376892,0.7084955475996172,0.7513424221196502,0.790085625931458,,
2024-07-22,0.528686,0.697912,0.526743,0.697912,0.8244509705895531,0.7074875906853679,0.7492471114482914,0.7882604056159837,,
2024-07-23,0.557293,0.772491,0.532852,0.754247,0.8237524236185128,0.711940867762952,0.7494431855091427,0.7875868728315087,,
2024-07-24,0.666346,0.829889,0.663251,0.817316,0.8236883796024081,0.7219765946426708,0.7521048645087841,0.7881755684190036,,
2024-07-25,0.725984,0.852702,0.701673,0.848488,0.823935141994424,0.7340252999147974,0.7558845953123612,0.7893698739948649,,
2024-07-26,0.656981,0.918112,0.656981,0.873944,0.8244327425715939,0.7473508903991024,0.760514375888347,0.7910446091632835,,
2024-07-29,0.530652,0.870041,0.527949,0.838438,0.8245720983669015,0.7560258532182356,0.7635702042848824,0.7919830921501492,,
2024-07-30,0.614997,0.835916,0.614997,0.767501,0.8240042267413602,0.7571187243403084,0.7637243531364557,0.7914982982461858,,
2024-07-31,0.567454,0.932173,0.561764,0.831405,0.824077866276272,0.7641936077364695,0.7663784961507123,0.792288529964083,,
2024-08-01,0.617531,0.843864,0.591995,0.794051,0.8237790914874533,0.7670371689044247,0.7674636923800962,0.7923234303608339,,
2024-08-02,1.110047,1.141513,1.01143,1.021996,0.8257513990348418,0.7913189623420985,0.7774453515024453,0.7968714020368569,,
2024-08-05,0.960523,1.175901,0.960523,1.006624,0.8275511264076295,0.8118242040238034,0.7864327494827416,0.8010249188282063,,
2024-08-06,0.690551,0.882651,0.680197,0.882651,0.8280993838563098,0.8185696131643936,0.7902060142089086,0.8026412768712121,,
2024-08-07,0.937288,0.97786,0.819429,0.962629,0.8294379870020181,0.8322895547677847,0.7969676999262063,0.8058093505965347,,
2024-08-08,0.760137,1.07256,0.73798,1.058804,0.8317202358875702,0.8538623590756147,0.8072357901251787,0.8108191456342271,,
2024-08-09,0.645815,0.80455,0.645815,0.781711,0.8312226315503805,0.8469908010684133,0.8062348179634069,0.810242746710777,,
2024-08-12,0.727529,0.908364,0.7254,0.907541,0.831982018301123,0.8527574866809453,0.8102076094158224,0.8121694447957121,,
2024-08-13,0.683452,0.936381,0.62705,0.893343,0.8325925753329526,0.8566227736637124,0.8134678208112803,0.8137768419284702,,
2024-08-14,0.602523,0.749939,0.598937,0.749637,0.8317671467226745,0.8464336523624065,0.8109646513677007,0.8125067460486985,,
2024-08-15,0.892174,0.928508,0.683913,0.904893,0.8324947671532946,0.8520012092802726,0.8146481160199477,0.8143361768200115,,
2024-08-16,0.617475,0.83038,0.539951,0.799584,0.8321672968333613,0.8470090941107228,0.8140573663721066,0.8140440545067439,,
2024-08-19,0.518914,0.649927,0.48465,0.649927,0.8303539605464622,0.8282393708620825,0.8076208814163377,0.810794211843244,,
2024-08-20,0.499751,0.697504,0.499687,0.694643,0.8290036027300794,0.8155159069704556,0.8031903762627558,0.8084941878463481,,
2024-08-21,0.556061,0.682508,0.506006,0.682382,0.8275446813098797,0.8028364872589837,0.7984527928799027,0.8059969167998857,,
2024-08-22,0.620652,0.790442,0.614327,0.790442,0.8271755004013237,0.8016560599009852,0.7981386441395143,0.8056888986454326,,
2024-08-23,0.581168,1.576377,0.575792,0.941785,0.8283158934321563,0.8150016732437485,0.8037718345654157,0.8083838709494834,,
2024-08-26,0.694422,1.09677,0.665606,0.827068,0.828303476582085,0.8161508472205343,0.8046854096804974,0.8087538537029589,,
2024-08-27,0.698169,0.848942,0.679408,0.814486,0.8281659892529101,0.8159922903423882,0.805069746555772,0.808867361550425,,
2024-08-28,0.679004,0.735952,0.673351,0.735952,0.8272484371210403,0.8083694055478751,0.8023592466908398,0.807423493004872,,
2024-08-29,0.629634,0.763134,0.628728,0.751806,0.8264977661049105,0.8029824145433155,0.8003767664284539,0.806322156509726,,
2024-08-30,0.520502,0.717614,0.520502,0.710212,0.8253406938053592,0.7941471369677616,0.7968408932351811,0.8044189850936919,,
2024-09-03,0.717064,0.787337,0.630341,0.724333,0.8243356421257039,0.7874981715422605,0.7939974464416446,0.8028331240027278,,
2024-09-04,0.874493,1.106799,0.869527,0.969703,0.8257820834975874,0.8048510123477596,0.8008878603066781,0.8061374779828718,,
2024-09-05,0.641435,1.128452,0.617776,1.116859,0.8286783712239796,0.8345660587908301,0.8132788853926908,0.8122903794089535,,
2024-09-06,0.869799,1.013028,0.869799,0.939259,0.8297786759879201,0.8445368150964654,0.8182192820439578,0.8148046095196674,,
2024-09-09,0.673185,0.908538,0.664719,0.894284,0.8304205200079408,0.8492746422301354,0.821202212159881,0.8163784588361096,,
2024-09-10,0.637539,0.858037,0.637539,0.798869,0.830106574535225,0.8444741048748844,0.820326399918317,0.8160317368789589,,
2024-09-11,0.709533,0.92811,0.709533,0.779983,0.8296078325000485,0.8383320948868002,0.8187443058038733,0.8153179005051181,,
2024-09-12,0.628123,0.884089,0.628123,0.866045,0.8299703913806451,0.8409714191832954,0.8205992349880351,0.8163223975248187,,
2024-09-13,0.52771,0.787945,0.525512,0.706314,0.8287399795261113,0.8281469030706007,0.8161174610669357,0.8141440134154164,,
2024-09-16,0.672735,0.709314,0.628514,0.673117,0.8271914921676425,0.8133821503972102,0.8105095998486245,0.8113513992883785,,
2024-09-17,0.785007,0.785007,0.592076,0.606273,0.8249932982157256,0.7936574694069997,0.8025003214231882,0.8072904408866285,,
2024-09-18,0.619412,1.109368,0.606908,0.78219,0.8245673947508926,0.7925653294634759,0.8017038382301219,0.80679340245323,,
2024-09-19,1.460436,1.460436,0.765289,0.946028,0.8257759579872022,0.8071808218955259,0.807363609279921,0.8095505231967304,,
2024-09-20,0.807763,0.807763,0.647245,0.649344,0.8240204161166828,0.7921487436197615,0.801166761857179,0.8063781167967952,,
2024-09-23,0.545969,0.653929,0.54409,0.651838,0.822307158244875,0.7787858156559747,0.7953107319804269,0.8033179164641854,,
2024-09-24,0.520102,0.666279,0.512339,0.657009,0.8206624004513936,0.7671880236887391,0.7898871346478611,0.8004207101975679,,
2024-09-25,0.608137,0.635728,0.54948,0.635728,0.81882225716332,0.7546680214326686,0.7838416783871607,0.7971594684114774,,
2024-09-26,0.525235,0.745729,0.525235,0.584456,0.816490254604481,0.7384573527247954,0.7760226321758995,0.7929475185419432,,
2024-09-27,0.609417,0.646201,0.572837,0.633437,0.814668829185531,0.728455414370053,0.7704310387572367,0.7897888944123999,,
